,project_id,project_name,description,category,cost,district,votes,title_length,description_length,agg_district_code,agg_quartiers,src_district_code,approved,approved_binary
23,106,Piste cyclable et sens unique rue de Périole ,"Création d'une piste cyclable sur la rue de Périole pour sécuriser les déplacements vers les écoles Marengo et Bonnefoy notamment. La rue est particulièrement fréquentée et dangereuse à cause de la vitesse excessive des automobilistes. La rue ne permettant pas d'aménager une piste cyclable en l'état, pourquoi ne pas créer un sens unique sur la partie rond-point de Périole/rue des Cheminots jusqu'à l'avenue de Lavaur ? Cela permettrait également d'élargir les trottoirs qui sont trop étroits sur cette section.Modalités de réalisation - Avis technique :Les travaux sur le Faubourg Bonnefoy dans le cadre de la construction de la 3e ligne de métro ne permettent pas le passage à sens unique de la rue de Périole. En conséquence, il n’est pas envisageable de créer une piste cyclable sur cet axe avant 2028. Pour autant, cet axe est très emprunté par les cyclistes et il est opportun de le sécuriser. En conséquence, un projet d’urbanisme tactique est envisagé. Il est possible de créer une Chaussée à Voie Centrale Banalisée (CVCB) en attendant la mise en sens unique de la rue et l’aménagement pérenne.",Éco-mobilité,50000,4 - Lapujade / Bonnefoy / Périole / Marengo / La Colonne,67,45,1105,4,Lapujade / Bonnefoy / Périole / Marengo / La Colonne,4.1,True,1
24,101,Végétaliser les abords des écoles Marengo-Périole,"Il serait intéressant d'étudier la possibilité de végétaliser les abords des écoles Marengo-Périole (élémentaire et maternelle). Notamment le chemin d'accès qui part de la rue Périole et dessert les 2 écoles, la cantine et même le collège. L'aménagement de murs végétalisés pourrait être étudié, de même que l'aménagement du talus entre l'école et la cantine. Plusieurs options pourraient être envisagées, en concertation entre les écoles, les parents d'élève et les habitants du quartier. Certains projets pourraient impliquer la participation des enfants.Modalités de réalisation - Avis technique :Il est possible de planter 6 à 10 arbres selon présence des réseaux (3 arbres dans le massif de la rue du Maréchal Gallieni + 3 arbres dans le massif à proximité de la cantine dans le groupe scolaire + 2 ou 3 arbres sur le talus de la rue de Périole.)La création de murs végétalisés est possible techniquement mais très onéreuse.",Nature en ville,160000,4 - Lapujade / Bonnefoy / Périole / Marengo / La Colonne,20,49,929,4,Lapujade / Bonnefoy / Périole / Marengo / La Colonne,4.1,True,1
25,159,Aménagement d'une halle place Bertier,"Installer une halle sur la place Bertier, quartier de Saint-Martin-du-Touch, au niveau de la sculpture « Demain ». Structure bois ouverte avec couverture en tuiles. Cette halle, que l’on retrouve fréquemment dans les centres ville, aura comme objectif de permettre un lieu de rencontre et d’échanges, mais aussi de permettre à des producteurs locaux de venir vendre leur production ou d’organiser un marché de seconde main ou à des animations de pouvoir s’y tenir. Cela répond au point 3 de l’axe 4 du PCAET.Modalités de réalisation - Avis technique :Une étude avec sondage de sol devra être réalisée pour confirmer l’aménagement de cette opération et son coût définitif. La place Bertier fait, par ailleurs, l’objet d’une démarche d’amélioration de la qualité du cadre de vie baptisée « Coeur de quartier ». Cette démarche inclura au projet de Halle une phase de concertation avec les habitants et les usagers de l’espace public.",Consommation responsable,170000,20 - Arènes Romaines / Ancely / Saint-Martin du Touch / Purpan,25,37,930,20,Arènes Romaines / Ancely / Saint-Martin du Touch / Purpan,6.1,False,0
26,133,Fresque murale retraçant l'histoire de Montaudran ,"Fresque Murale retraçant l'histoire de Montaudran (l'aéropostale, le spatiale, les usines Latécoère...) sous le nouveau pont de la gare de Montaudran.Modalités de réalisation - Avis technique : Création d’une fresque murale sur le mur d’une trémie à Montaudran. Une fresque évoquant l’histoire de Montaudran, située sous la trémie près de l’Envol des Pionniers, est déjà en passe d’être réalisée. Par conséquent, la Ville de Toulouse trouvera un site alternatif, toujours dans le quartier Montaudran. Le sujet ainsi que la localisation et l’envergure de l’œuvre sera défini plus précisément par une commission composée d’élus municipaux et du ou des artiste(s) sélectionné(s) par la collectivité pour la réalisation.",Cadre de vie,60000,12 - Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère,15,50,716,12,Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère,5.1,False,0
27,50,Des ralentisseurs boulevard Déodat de Séverac pour plus de sécurité et de quiétude,"Même si le boulevard reste très bien aménagé avec une partie réservée piétons/cyclistes, il n'en est pas moins très fréquenté avec le lycée et les habitations autour, et un moyen de ralentir les voitures permettrait d'améliorer la quiétude et la sécurité des nombreux piétons/cyclistes qui l'empruntent chaque jour. Je propose de positionner des ralentisseurs, notamment en face du lycée Déodat de Séverac, afin d'éviter que les automobilistes roulent au delà de 50km/h.Modalités de réalisation - Avis technique :Mise en place de coussins ralentisseurs sur le boulevard Déodat de Séverac (face au lycée) afin de réduire la vitesse des véhicules.",Éco-mobilité,15000,15 - Croix de Pierre / Route d'Espagne,2,82,645,15,Croix de Pierre / Route d'Espagne,2.2,False,0
28,4,Uritrottoir en plus,"Même si c'est déplorable de devoir installer des urinoirs en pleine ville pour retrouver une certaine hygiène collective, cela fonctionne bien à Saint Pierre et à la Daurade. Je vous propose donc d'étendre l'initiative rue de la Bastide. En effet, la rue est devenue un urinoir à ciel ouvert, à tout heures de la journée. C'est déplorable pour ceux qui y habitent mais aussi pour ceux qui y passent simplement. Il y a la place pour en mettre un.Modalités de réalisation - Avis technique :Suite à de nombreuses demandes émises par les riverains du secteur, un uritrottoir a été implanté au 3 rue de la Bastide. Il est en fonctionnement depuis le 24 mai 2022.Il est cependant possible d'en installer d'autres dans les rues avoisinantes (secteur place Saint-Pierre).NB: coût de fonctionnement (vidange et entretien): 6 000 €/an.Coût d'achat: 7 000 €",Cadre de vie,14000,1 - Capitole / Arnaud Bernard / Carmes,36,19,846,1,Capitole / Arnaud Bernard / Carmes,1.1,False,0
29,140,Faire des stationnements matérialisés avenue des coteaux ,"Les véhicules stationnant avenue des coteaux ne respectent pas le stationnement alterné, et sont garés des 2 côtés de la rue. La circulation est alors très ralentie, et ne sachant pas quel côté est prioritaire selon la quinzaine du mois, il est difficile de fluidifier la circulation car on ne sait pas qui est prioritaire par rapport au véhicule d’en face. Il me semble que si cette rue bénéficiait de stationnement matérialisé, en alternance par exemple, nous aurions une circulation automobile plus respectueuse et fluide. C’est particulièrement frappant pour l’avenue des coteaux, mais cela vaut pour beaucoup de rue résidentielles du quartier (avenue des pivoines, edelweiss,…). Cela permettrait peut être aussi de désengorger le feu au croisement de la route de Narbonne notamment le matin, pour permettre aux véhicules tournant à droite de ne pas s’accumuler dans la queue de véhicule tournant vers le périphérique.Modalités de réalisation - Avis technique :Réfection de la couche de roulement sur l’Avenue des Côteaux.  Cela permettrait, en outre, de matérialiser le stationnement au sol sur l’Avenue des Côteaux pour inciter les usagers à respecter le stationnement alterné, lutter contre les stationnements abusifs et désengorger le passage à feux au croisement avec la Route de Narbonne.  Enfin, une bande cyclable pourrait être également matérialisée sur l’Avenue des Côteaux pour maintenir une continuité cyclable entre la Route de Narbonne et le Chemin de la Salade Ponsan.",Cadre de vie,115000,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,11,57,1487,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0
30,5,Végétalisation de la place du Capitole,"Pour donner encore plus de majesté à ce lieu emblématique de la ville rose, cette place pourrait être entourée de verdure : plantation d'arbres, bacs...Modalités de réalisation - Avis technique :L’aménagement de la place du Capitole est limité en raison d'un certain nombre de contraintes :- présence d’un parking souterrain sur une grande partie de la place ne permettant pas de plantations en pleine terre, - une situation en secteur sauvegardé et donc avis conforme préalable de l’Architecte des Bâtiments de France,- nombreuses manifestations et usages sur la place nécessitant de maintenir une surface libre de tout obstacle.Il est cependant possible de déployer des jardinières carrées de 1m50/1m50 ou de 2m/2 m en acier de type ""Corten"" permettant la plantation d’arbres. Ces jardinières pourraient être implantées le long de la façade du capitole pour souligner le rythme de cet édifice. Des compléments de part et d’autres de la place sont aussi envisageables.",Nature en ville,200000,1 - Capitole / Arnaud Bernard / Carmes,358,38,969,1,Capitole / Arnaud Bernard / Carmes,1.1,True,1
31,104,Piste cyclable chemin Caillibens ,"Le chemin de Caillibens est l'unique moyen de couper au travers du cimetière pour relier l'avenue de la gloire et jolimont. Il est emprunté quotidiennement par de nombreux parents déposant leurs enfants à l'école de la gloire et à la crèche Jolimont. Ce chemin à double sens est étroit, les voitures y circulent vite. Cela met les cyclistes en danger. Ma proposition est d'établir une circulation à sens unique et d'utiliser la voie ainsi libérée pour installer une piste cyclable à double sens. Les cyclistes seront alors en sécurité. Les automobilistes dans le sens interdit pourront être redirigés sur le boulevard des crêtes.Modalités de réalisation - Avis technique : 
Il n'est pas envisageable de créer une piste cyclable mais il est possible de réaliser un aménagement tactique de type Chaussée à Voie Centrale Banalisée qui permettra de sécuriser les cyclistes.",Éco-mobilité,50000,4 - Lapujade / Bonnefoy / Périole / Marengo / La Colonne,9,33,869,4,Lapujade / Bonnefoy / Périole / Marengo / La Colonne,4.1,False,0
32,135,"Restructuration ""verte"" de la place Roger Arnaud ","Profiter du financement de cet appel à idée pour amorcer la réflexion avec TM, et un bureau d’études si nécessaire, sur une restructuration complète de la place Roger Arnaud en partie sacrifiée aujourd'hui au stationnement. Notre Association, après des relevés détaillés du fonctionnement de ce lieu (comportements des habitants, trafics piétons, vélos, voitures et stationnement), a conclu à la possibilité d’une restructuration de ce lieu emblématique pour le cœur de quartier ""Pont des Demoiselles"". Celle-ci conduirait à : - Créer un grand square vert en lieu et place du parking actuel. - Simplifier l’organisation des flux cyclistes et automobiles en supprimant en particulier les entrecroisements des différents trafics dans l’entonnoir qui se situe entre la place et l’avenue Saint-Exupéry. - Faciliter et sécuriser les déplacements à vélos et trottinettes nombreux à emprunter ce passage obligé entre la partie nord du quartier, les établissements scolaires, la piste du canal du midi et au-delà le centre ville ou le campus universitaire. - Offrir aux piétons un site confortable et agréable à traverser vers et depuis la rue Pradal qui les conduira jusqu’à la station Jean Rieux de la ligne de métro TAE et dont les sections de trottoirs les plus étroites devraient être élargies d’ici 2028. - Maintenir une offre de stationnement le long des voies réorganisées pour satisfaire aux besoins des commerces et services du cœur de quartier, la gérer par une règlementation stimulant un bonne rotation d’usage. Si les financements associés à l’appel à idée le permettaient, pourquoi ne pas entamer une partie des travaux ou actions relatives à cette restructuration qui nous parait indispensable à moyen terme et ramènerait, sous les platanes, du «vert », des jeux d’enfants, pourquoi pas un marché de plein vent au cœur du quartier, etc.Modalités de réalisations - Avis technique :La place Roger Arnaud fait partie du périmètre d'une opération Cœur de quartier de Toulouse Métropole. Il est proposé de renforcer le volet dédié à la végétalisation de la place Arnaud, en complément du projet Cœur de quartier en cours d'études, visant à requalifier les espaces publics.",Nature en ville,200000,12 - Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère,112,49,2175,12,Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère,5.1,True,1
